time,a,b,c
2020-03-09 21:00:00,6.495213,0.2988092,0.20516641
2020-03-10 00:00:00,6.878127,0.28070584,0.24276648
2020-03-10 03:00:00,7.8759193,0.33791193,0.1889604
2020-03-10 06:00:00,7.9523773,0.29911104,0.2290295
2020-03-10 09:00:00,7.757315,0.19148727,0.3887557
2020-03-10 12:00:00,6.2924795,0.11458591,0.6125597
2020-03-10 15:00:00,2.7007031,0.06830534,0.8347728
2020-03-10 18:00:00,3.1971242,0.080695905,0.7504336
2020-03-10 21:00:00,3.2922854,0.05987675,0.60664827
2020-03-11 00:00:00,2.3689904,0.074440554,1.1757224
2020-03-11 03:00:00,2.3910441,0.111960486,1.9928516
2020-03-11 06:00:00,2.9705985,0.14691587,2.1027281
2020-03-11 09:00:00,2.2564485,0.0737784,1.6235703
2020-03-11 12:00:00,2.181318,0.092735216,2.0444024
2020-03-11 15:00:00,1.6759292,0.04335065,1.7231989
2020-03-11 18:00:00,1.5887527,0.04794482,1.441013
2020-03-11 21:00:00,1.9483538,0.03785087,1.5941321
2020-03-12 00:00:00,1.8592831,0.04587606,1.5066417
2020-03-12 03:00:00,3.5458016,0.08610293,0.82180494
2020-03-12 06:00:00,3.736294,0.06465008,0.834773
2020-03-12 09:00:00,2.3583243,0.06174354,1.8314018
2020-03-12 12:00:00,1.3306605,0.07160442,1.776675
2020-03-12 15:00:00,1.2728269,0.0799551,1.4143153
2020-03-12 18:00:00,1.2985045,0.074983254,1.4274578
2020-03-12 21:00:00,1.4238656,0.07316808,1.4780587
2020-03-13 00:00:00,1.4991958,0.068113156,1.3244973
2020-03-13 03:00:00,1.6178191,0.063440576,0.7302946
2020-03-13 06:00:00,2.2810264,0.06949695,0.7175956
2020-03-13 09:00:00,1.8971193,0.07946515,1.1501846
2020-03-13 12:00:00,1.4871441,0.07431262,1.61512
2020-03-13 15:00:00,2.15892,0.087172955,1.33085
2020-03-13 18:00:00,2.4210343,0.07935376,0.74300313
2020-03-13 21:00:00,2.2112496,0.15173037,0.70554405
2020-03-14 00:00:00,1.6458074,0.17558081,0.8225436
2020-03-14 03:00:00,1.3571565,0.14856575,0.85348046
2020-03-14 06:00:00,1.2308027,0.15092039,0.5034031
2020-03-14 09:00:00,1.0269822,0.101211585,0.809065
2020-03-14 12:00:00,1.7733248,0.12563023,0.84228814
2020-03-14 15:00:00,2.1073635,0.11347602,0.89553416
2020-03-14 18:00:00,2.018938,0.12183579,1.2548848
2020-03-14 21:00:00,2.6050866,0.19934942,1.3930491
2020-03-15 00:00:00,3.3118699,0.2138435,1.367165
2020-03-15 03:00:00,2.2897158,0.25929588,1.1853137
2020-03-15 06:00:00,0.927791,0.07304883,1.8731228
2020-03-15 09:00:00,1.368653,0.08564369,1.4659883
2020-03-15 12:00:00,1.8105153,0.08753392,0.78921044
2020-03-15 15:00:00,1.856618,0.08919194,0.63040346
2020-03-15 18:00:00,1.8091803,0.09127872,0.67525375
2020-03-15 21:00:00,1.9696939,0.07524189,0.69526136
2020-03-16 00:00:00,2.0294952,0.07007817,0.60400933
2020-03-16 03:00:00,1.8682878,0.07179081,0.66954887
2020-03-16 06:00:00,1.8150958,0.07169395,0.70953906
2020-03-16 09:00:00,1.8705509,0.07035102,0.7050669
2020-03-16 12:00:00,2.0660574,0.068830825,0.6915734
2020-03-16 15:00:00,2.1593666,0.067451715,0.62693393
2020-03-16 18:00:00,2.0159826,0.06778137,0.6009412
2020-03-16 21:00:00,2.0758338,0.067538716,0.6864988
2020-03-17 00:00:00,2.29954,0.06647116,0.72496736
2020-03-17 03:00:00,2.815877,0.06962663,0.6649127
2020-03-17 06:00:00,2.9664066,0.07003776,0.63644826
2020-03-17 09:00:00,3.0351112,0.06774578,0.6476385
2020-03-17 12:00:00,3.0916069,0.060975015,0.6310031
2020-03-17 15:00:00,3.0114973,0.055200588,0.5222557
2020-03-17 18:00:00,2.5974429,0.054031022,0.492627
2020-03-17 21:00:00,2.693924,0.045533404,0.39077258
2020-03-18 00:00:00,2.5538883,0.037072454,0.26557574
2020-03-18 03:00:00,2.3834882,0.029870985,0.15174572
2020-03-18 06:00:00,2.8674533,0.029221043,0.13637233
2020-03-18 09:00:00,3.6182957,0.030052282,0.13807407
2020-03-18 12:00:00,3.5693498,0.03151674,0.1519099
2020-03-18 15:00:00,3.395731,0.028039647,0.1380669
2020-03-18 18:00:00,3.5089557,0.036772717,0.13114566
2020-03-18 21:00:00,4.066208,0.033303797,0.10993698
2020-03-19 00:00:00,3.9304602,0.02731058,0.1378707
2020-03-19 03:00:00,3.7211134,0.22796473,0.12740617
2020-03-19 06:00:00,3.7330909,0.64462507,0.090409115
2020-03-19 09:00:00,3.1229944,0.64159024,0.08248147
2020-03-19 12:00:00,2.7139084,0.47286433,0.08954767
2020-03-19 15:00:00,2.4741852,0.3883887,0.100789495
2020-03-19 18:00:00,2.5503411,0.2567087,0.107460104
2020-03-19 21:00:00,2.6188686,0.13717277,0.10765779
2020-03-20 00:00:00,3.0804548,0.18434747,0.12105161
2020-03-20 03:00:00,4.301915,0.23687027,0.1409069
2020-03-20 06:00:00,4.1968927,0.038587797,0.14941119
2020-03-20 09:00:00,4.120804,0.038586885,0.35312554
2020-03-20 12:00:00,5.1251793,0.031906184,0.30993915
2020-03-20 15:00:00,5.517218,0.028788492,0.27109042
2020-03-20 18:00:00,5.1858654,0.034516644,0.3837954
2020-03-20 21:00:00,4.9694233,0.04574955,0.69680196
2020-03-21 00:00:00,5.250789,0.18268014,0.18561995
2020-03-21 03:00:00,3.5186133,0.29002914,0.12906604
2020-03-21 06:00:00,2.3290508,0.07731744,0.08313689
2020-03-21 09:00:00,2.2942157,0.49760988,0.08408134
2020-03-21 12:00:00,1.4817946,0.7892764,0.069268145
2020-03-21 15:00:00,1.395987,1.2767557,0.048314318
2020-03-21 18:00:00,1.4164373,2.1587002,0.043670665
2020-03-21 21:00:00,1.1143031,3.2455072,0.043651193
2020-03-22 00:00:00,1.264963,3.2728243,0.04274065
2020-03-22 03:00:00,1.6409719,3.2137272,0.037873734
2020-03-22 06:00:00,2.6587138,2.9635203,0.04002166
2020-03-22 09:00:00,3.1119187,3.5579748,0.041508753
2020-03-22 12:00:00,3.120523,3.8991897,0.045822203
2020-03-22 15:00:00,3.1236978,4.2011847,0.047095228
2020-03-22 18:00:00,3.3701851,4.365799,0.047608756
2020-03-22 21:00:00,3.6501138,4.482005,0.043631088
2020-03-23 00:00:00,3.9130507,4.4621353,0.040165987
2020-03-23 03:00:00,4.214286,4.185621,0.046162404
2020-03-23 06:00:00,4.535568,4.051277,0.04197941
2020-03-23 09:00:00,4.419491,3.2969544,0.03584345
2020-03-23 12:00:00,4.433737,3.0295663,0.03274572
2020-03-23 15:00:00,2.9272048,1.8908923,0.06846275
2020-03-23 18:00:00,2.7928224,1.1782786,0.084263355
2020-03-23 21:00:00,2.8451715,1.2730628,0.083877996
2020-03-24 00:00:00,3.2261817,1.4943128,0.08335214
2020-03-24 03:00:00,3.578363,1.7889771,0.093944795
2020-03-24 06:00:00,4.1003294,2.1495101,0.10571581
2020-03-24 09:00:00,5.099534,1.7342496,0.10474359
2020-03-24 12:00:00,5.747249,1.1614984,0.089215174
2020-03-24 15:00:00,6.1378303,1.1842912,0.08459434
2020-03-24 18:00:00,4.6310186,1.3680629,0.085669756
2020-03-24 21:00:00,4.4571924,1.391537,0.13925704
2020-03-25 00:00:00,4.7901173,1.3582414,0.19919176
2020-03-25 03:00:00,4.7743835,0.9632688,0.45814696
2020-03-25 06:00:00,4.471828,0.5576767,0.91618115
2020-03-25 09:00:00,3.9194558,0.3225955,1.1395361
2020-03-25 12:00:00,3.587186,0.36111894,1.0513592
2020-03-25 15:00:00,3.5111802,0.38355383,0.8964449
2020-03-25 18:00:00,3.8538043,0.3130773,0.88731986
2020-03-25 21:00:00,4.468438,0.37580636,0.8283662
2020-03-26 00:00:00,4.8884068,0.32612342,0.7104261
2020-03-26 03:00:00,4.4813023,0.32817104,0.42433983
2020-03-26 06:00:00,4.2752643,0.30771267,0.440133
2020-03-26 09:00:00,4.3530235,0.29612488,0.6231596
2020-03-26 12:00:00,5.8385987,0.2949508,0.72042674
2020-03-26 15:00:00,6.7128634,0.21079902,0.70607495
2020-03-26 18:00:00,6.491496,0.27645725,0.5688099
2020-03-26 21:00:00,6.5399656,0.23712397,0.70720243
2020-03-27 00:00:00,6.286949,0.21886998,0.7662319
2020-03-27 03:00:00,6.5360794,0.22709294,0.74855316
2020-03-27 06:00:00,6.7011704,0.23744121,0.674208
2020-03-27 09:00:00,6.8367615,0.22728094,0.75172603
2020-03-27 12:00:00,6.4249425,0.22411206,0.9941815
2020-03-27 15:00:00,5.9490457,0.18922311,1.3115398
2020-03-27 18:00:00,5.2905917,0.19431189,1.8584241
2020-03-27 21:00:00,2.823576,0.3810513,2.0256777
2020-03-28 00:00:00,1.6327211,0.479189,1.5543921
2020-03-28 03:00:00,1.5836191,0.41568753,2.0937583
2020-03-28 06:00:00,1.7092085,0.28052655,2.0919821
2020-03-28 09:00:00,1.8020988,0.23533604,1.7063844
2020-03-28 12:00:00,1.5757068,0.3267685,1.5195864
2020-03-28 15:00:00,1.6854652,0.2208073,1.4863721
2020-03-28 18:00:00,2.4586813,0.09322123,1.589616
2020-03-28 21:00:00,2.6772442,0.051059842,0.7226261
2020-03-29 00:00:00,2.7595923,0.050528288,0.5818747
2020-03-29 03:00:00,3.0316179,0.051709305,0.675627
2020-03-29 06:00:00,3.410132,0.048300512,0.5630692
2020-03-29 09:00:00,3.1190758,0.046468087,0.5304764
2020-03-29 12:00:00,3.2047744,0.044369202,0.58763325
2020-03-29 15:00:00,3.3243625,0.04041363,0.56356925
2020-03-29 18:00:00,2.7974613,0.039945908,0.3818212
2020-03-29 21:00:00,2.6389563,0.020001113,0.27460197
2020-03-30 00:00:00,3.0437546,0.018454976,0.24674274
2020-03-30 03:00:00,3.8188517,0.025202157,0.32277924
2020-03-30 06:00:00,3.8496146,0.021496028,0.26205492
2020-03-30 09:00:00,4.1263914,0.025533864,0.26824316
2020-03-30 12:00:00,4.0755453,0.031469867,0.29663914
2020-03-30 15:00:00,3.8603287,0.030627731,0.34032828
2020-03-30 18:00:00,2.8880706,0.028294057,0.36466834
2020-03-30 21:00:00,3.039092,0.055056706,0.54217243
2020-03-31 00:00:00,4.0334563,0.061843827,0.6941071
2020-03-31 03:00:00,4.966432,0.15013696,0.89451325
2020-03-31 06:00:00,4.0397596,0.1439798,1.0228877
2020-03-31 09:00:00,2.358382,0.33833256,0.2853551
2020-03-31 12:00:00,2.3105567,0.67126584,0.30768868
2020-03-31 15:00:00,3.0541544,0.24737415,0.47851464
2020-03-31 18:00:00,2.9509299,0.14993194,0.4227392
2020-03-31 21:00:00,2.4173665,0.13193467,0.4242853
2020-04-01 00:00:00,3.187938,0.0978566,0.5207556
2020-04-01 03:00:00,3.616976,0.08296383,0.3135236
2020-04-01 06:00:00,2.5725327,0.06952025,0.12559246
2020-04-01 09:00:00,2.0366168,0.060672063,0.0956617
2020-04-01 12:00:00,1.9160486,0.0619047,0.08886437
2020-04-01 15:00:00,2.2325337,0.062194273,0.099201
2020-04-01 18:00:00,2.4809139,0.070064746,0.123519816
2020-04-01 21:00:00,4.287074,0.051054966,0.25420204
2020-04-02 00:00:00,4.0387735,0.06527212,0.21564671
2020-04-02 03:00:00,3.4829729,0.041134544,0.25245425
2020-04-02 06:00:00,3.2207496,0.029821523,0.3135084
2020-04-02 09:00:00,3.69796,0.034806263,0.37936667
2020-04-02 12:00:00,3.6066756,0.060860742,0.487163
2020-04-02 15:00:00,3.7163372,0.08035483,0.5782851
2020-04-02 18:00:00,3.547152,0.105710715,0.6454332
2020-04-02 21:00:00,3.2225091,0.12888138,0.62401366
2020-04-03 00:00:00,2.7900844,0.2691784,0.5138993
2020-04-03 03:00:00,1.9836589,0.59165734,0.38972354
2020-04-03 06:00:00,1.9105889,0.75250924,0.41533557
2020-04-03 09:00:00,2.6368635,0.53810185,0.51255524
2020-04-03 12:00:00,3.004131,0.46194637,0.62595177
2020-04-03 15:00:00,2.0743954,0.65142024,0.76680815
2020-04-03 18:00:00,1.3028495,0.754814,0.66004676
2020-04-03 21:00:00,1.3699764,0.7508757,0.68044406
2020-04-04 00:00:00,1.4937036,1.0678445,0.49894974
2020-04-04 03:00:00,1.9766151,1.1692202,0.46150345
2020-04-04 06:00:00,2.7622044,0.4564199,0.7727016
2020-04-04 09:00:00,3.0728672,0.099240065,1.0069684
2020-04-04 12:00:00,2.6856441,0.30977774,0.24346854
2020-04-04 15:00:00,1.531713,0.22688654,0.13379772
2020-04-04 18:00:00,1.6495379,0.3931096,0.1704192
2020-04-04 21:00:00,1.6710185,0.5134093,0.18700245
2020-04-05 00:00:00,1.7715316,0.504558,0.172916
2020-04-05 03:00:00,2.1212435,0.51447964,0.156319
2020-04-05 06:00:00,2.6400518,0.49605742,0.12523179
2020-04-05 09:00:00,2.0109878,0.813039,0.1321056
2020-04-05 12:00:00,1.5913318,1.5941467,0.12348989
2020-04-05 15:00:00,1.3109909,1.9979454,0.1195284
2020-04-05 18:00:00,0.7772616,1.7603803,0.07074669
2020-04-05 21:00:00,1.2352818,1.4897807,0.086941145
2020-04-06 00:00:00,1.6489382,1.1599091,0.09772252
2020-04-06 03:00:00,1.6567878,0.9445068,0.09727356
2020-04-06 06:00:00,1.8321872,0.8771291,0.11823296
2020-04-06 09:00:00,2.137143,0.83011115,0.12781154
2020-04-06 12:00:00,2.3974273,0.9957528,0.13852322
2020-04-06 15:00:00,2.4487507,0.84255964,0.16851689
2020-04-06 18:00:00,3.449694,0.50522774,0.17675495
2020-04-06 21:00:00,4.3795753,0.16535321,0.16994545
2020-04-07 00:00:00,4.713637,0.24146304,0.18634397
2020-04-07 03:00:00,3.9135542,0.30603588,0.19413371
2020-04-07 06:00:00,2.7791061,0.32269007,0.49362797
2020-04-07 09:00:00,2.7711117,0.29288843,0.54299253
2020-04-07 12:00:00,3.3814027,0.28647113,0.5000447
2020-04-07 15:00:00,3.7989388,0.20518564,0.8294072
2020-04-07 18:00:00,3.8022058,0.14391056,1.0926812
2020-04-07 21:00:00,3.9988606,0.17120242,1.3704413
2020-04-08 00:00:00,4.259836,0.16956396,1.3509934
2020-04-08 03:00:00,4.0703607,0.10546319,0.73911524
2020-04-08 06:00:00,4.106816,0.100348555,0.72053325
2020-04-08 09:00:00,3.9292917,0.34335294,0.38043898
2020-04-08 12:00:00,3.7867413,1.4078536,0.13180694
2020-04-08 15:00:00,1.7383327,2.447512,0.06827725
2020-04-08 18:00:00,1.3792881,3.074542,0.050498962
2020-04-08 21:00:00,1.9737954,1.9164312,0.055684607
2020-04-09 00:00:00,2.15696,1.5561588,0.059680134
2020-04-09 03:00:00,2.2732463,1.5082216,0.06050581
2020-04-09 06:00:00,2.503136,1.8770479,0.05895315
2020-04-09 09:00:00,4.3349776,2.0753434,0.056525435
2020-04-09 12:00:00,4.5280266,1.8562309,0.05879478
2020-04-09 15:00:00,5.5147805,1.4329338,0.13407546
2020-04-09 18:00:00,6.483344,0.23846415,0.4659401
2020-04-09 21:00:00,5.7679534,0.29337972,0.36118174
2020-04-10 00:00:00,5.8031034,0.25897133,0.3282454
2020-04-10 03:00:00,5.427698,0.4011715,0.29618722
2020-04-10 06:00:00,4.757716,0.70315486,0.27986968
2020-04-10 09:00:00,3.8268392,0.99932694,0.16601266
2020-04-10 12:00:00,4.8327985,1.1427941,0.06268831
2020-04-10 15:00:00,3.713281,1.3565208,0.07917626
2020-04-10 18:00:00,3.8456802,1.265454,0.08403271
2020-04-10 21:00:00,3.5148764,1.1001743,0.061050992
2020-04-11 00:00:00,3.875907,1.2037808,0.045836262
2020-04-11 03:00:00,4.553758,1.2154535,0.05067319
2020-04-11 06:00:00,5.028192,1.0622318,0.046901613
2020-04-11 09:00:00,4.933443,1.2486519,0.0522723
2020-04-11 12:00:00,5.0681667,0.5436411,0.22030279
2020-04-11 15:00:00,4.5672097,0.083601065,0.33871457
2020-04-11 18:00:00,3.0768507,0.28576228,0.27838945
2020-04-11 21:00:00,3.3725824,0.9069444,0.09142628
2020-04-12 00:00:00,4.408729,0.6183516,0.20458126
2020-04-12 03:00:00,4.8822746,0.18062119,0.8437088
2020-04-12 06:00:00,5.3879886,0.13565338,1.1570797
2020-04-12 09:00:00,5.598583,0.13754244,1.0658754
2020-04-12 12:00:00,5.6945353,0.13808557,0.9817333
2020-04-12 15:00:00,5.858952,0.13592823,0.9562066
2020-04-12 18:00:00,5.9278746,0.13692418,1.0145819
2020-04-12 21:00:00,5.726841,0.13938425,1.0961895
2020-04-13 00:00:00,5.33201,0.15799372,1.1180283
2020-04-13 03:00:00,4.406306,0.73529136,0.7870004
2020-04-13 06:00:00,4.238737,1.4494305,0.27721387
2020-04-13 09:00:00,3.715039,2.1117244,0.07725236
2020-04-13 12:00:00,3.0908902,2.5585084,0.07275865
2020-04-13 15:00:00,3.5004268,1.8445611,0.22131547
2020-04-13 18:00:00,3.2273426,1.2424245,0.2572564
2020-04-13 21:00:00,3.7677858,1.4636456,0.2508762
2020-04-14 00:00:00,3.6858737,1.8019809,0.20407109
2020-04-14 03:00:00,3.4015355,1.8005852,0.2800346
2020-04-14 06:00:00,3.3609114,1.6784203,0.5216201
2020-04-14 09:00:00,3.4263766,1.4539355,0.64775556
2020-04-14 12:00:00,4.193066,0.91568357,1.3946725
2020-04-14 15:00:00,4.708995,0.41439342,2.0832825
2020-04-14 18:00:00,4.3144236,0.37635714,1.9723198
2020-04-14 21:00:00,3.6743908,0.51999485,2.4123025
2020-04-15 00:00:00,3.3464518,0.53080934,2.6415253
2020-04-15 03:00:00,2.6750507,0.82090783,1.7772133
2020-04-15 06:00:00,1.3903034,0.9963281,1.7491843
2020-04-15 09:00:00,1.3439825,0.73102003,1.9394695
2020-04-15 12:00:00,1.6217059,0.69865406,2.2341511
2020-04-15 15:00:00,1.794061,0.52111673,2.1211784
2020-04-15 18:00:00,2.1469266,0.2600389,2.021928
2020-04-15 21:00:00,2.352861,0.20373566,2.165834
2020-04-16 00:00:00,2.1187425,0.2539955,2.2474043
2020-04-16 03:00:00,0.64676577,0.36341676,2.7770605
2020-04-16 06:00:00,0.43040714,0.39027426,1.9060223
2020-04-16 09:00:00,0.3427647,0.49186826,1.3013558
2020-04-16 12:00:00,0.34521183,0.5450315,0.8109571
2020-04-16 15:00:00,0.35328707,1.5850834,0.33460125
2020-04-16 18:00:00,0.3078262,1.7345695,0.5719911
2020-04-16 21:00:00,2.3127172,0.9415834,1.8513887
2020-04-17 00:00:00,3.635435,0.75168234,1.4767872
2020-04-17 03:00:00,3.159373,0.5406431,1.5205352
2020-04-17 06:00:00,1.5495913,0.50745755,1.280656
2020-04-17 09:00:00,1.3233021,0.72349,1.0874932
2020-04-17 12:00:00,1.4806141,1.0760788,1.2712783
2020-04-17 15:00:00,1.5246952,0.85630727,1.2565051
2020-04-17 18:00:00,1.9796951,0.49897403,1.4299605
2020-04-17 21:00:00,2.0333717,0.45757002,1.6752166
2020-04-18 00:00:00,3.50715,0.58910507,1.7511426
2020-04-18 03:00:00,3.286951,1.5707612,1.6333667
2020-04-18 06:00:00,1.700476,3.0526767,1.2952168
2020-04-18 09:00:00,1.0338252,2.8781145,1.6646221
2020-04-18 12:00:00,0.71765125,2.689772,1.0062555
2020-04-18 15:00:00,0.20115073,3.0196877,0.03989624
2020-04-18 18:00:00,0.22603089,3.6608539,0.01699643
2020-04-18 21:00:00,0.19352056,2.6438706,0.015235872
2020-04-19 00:00:00,0.17736563,2.610085,0.015674548
2020-04-19 03:00:00,0.21143079,1.7038641,0.011570318
2020-04-19 06:00:00,0.23378967,1.3379072,0.009497388
2020-04-19 09:00:00,0.20242462,1.4253565,0.006547039
2020-04-19 12:00:00,0.20646921,1.5087664,0.006469331
2020-04-19 15:00:00,0.32972842,1.3926728,0.008178367
2020-04-19 18:00:00,0.8200223,1.3296655,0.008178064
2020-04-19 21:00:00,1.412112,1.3302487,0.00720382
2020-04-20 00:00:00,2.0859857,1.7111491,0.047998287
2020-04-20 03:00:00,2.7573965,2.556588,0.24776766
2020-04-20 06:00:00,3.3557768,2.563493,0.031981837
2020-04-20 09:00:00,3.3196812,2.8388684,0.07230707
2020-04-20 12:00:00,2.9912236,2.0338402,0.43412593
2020-04-20 15:00:00,3.2268994,0.80658317,0.8036881
2020-04-20 18:00:00,3.2391837,0.6826622,0.607528
2020-04-20 21:00:00,2.7266579,0.7951486,0.5366385
2020-04-21 00:00:00,2.4505918,0.7694723,0.58135265
2020-04-21 03:00:00,2.1019423,0.5505297,0.46328178
2020-04-21 06:00:00,1.6696026,0.40045926,0.41947508
2020-04-21 09:00:00,1.2858332,0.596647,0.21892291
2020-04-21 12:00:00,1.0614986,1.7017316,0.1202451
2020-04-21 15:00:00,1.151133,1.0991396,0.13624348
2020-04-21 18:00:00,1.4553639,1.7994823,0.15581189
2020-04-21 21:00:00,1.3619256,2.1665382,0.16110815
2020-04-22 00:00:00,1.3803883,1.905563,0.19740778
2020-04-22 03:00:00,1.448899,2.307941,0.19140738
2020-04-22 06:00:00,1.42055,1.6919858,0.16653948
2020-04-22 09:00:00,1.372444,1.1566579,0.17733218
2020-04-22 12:00:00,1.5793552,0.890891,0.19152313
2020-04-22 15:00:00,1.5658629,0.6560275,0.19042723
2020-04-22 18:00:00,1.7408468,0.40614083,0.21149996
2020-04-22 21:00:00,1.9694245,0.33069643,0.1978571
2020-04-23 00:00:00,2.1969154,0.3948683,0.19541307
2020-04-23 03:00:00,2.3692722,0.40266833,0.20210181
2020-04-23 06:00:00,2.3858075,0.3563049,0.20575333
2020-04-23 09:00:00,2.596029,0.35572436,0.20271456
2020-04-23 12:00:00,2.5894976,0.3590135,0.19213444
2020-04-23 15:00:00,2.6055825,0.3595419,0.20599486
2020-04-23 18:00:00,2.6778998,0.34666175,0.3370542
2020-04-23 21:00:00,2.8213532,0.341737,0.496509
2020-04-24 00:00:00,2.9503586,0.4140778,0.26841074
2020-04-24 03:00:00,2.7958422,0.30911112,0.25177315
2020-04-24 06:00:00,2.4279547,0.25705945,0.3109908
2020-04-24 09:00:00,2.3164597,0.3163131,0.17291167
2020-04-24 12:00:00,2.4294696,0.37420636,0.14535779
2020-04-24 15:00:00,2.3547843,0.34902382,0.17036185
2020-04-24 18:00:00,2.5350504,0.33063608,0.15060341
2020-04-24 21:00:00,2.7693853,0.32337904,0.16479039
2020-04-25 00:00:00,3.178853,0.32743755,0.17519061
2020-04-25 03:00:00,3.822985,0.34264094,0.18779626
2020-04-25 06:00:00,3.1078532,0.24399611,0.14577873
2020-04-25 09:00:00,2.9537363,0.33925816,0.17453243
2020-04-25 12:00:00,3.0508459,2.6878881,0.1584717
2020-04-25 15:00:00,2.919264,1.4825294,0.14805844
2020-04-25 18:00:00,2.043685,0.20486063,0.13250133
2020-04-25 21:00:00,2.0806658,0.23163429,0.18176182
2020-04-26 00:00:00,2.3412292,0.3480455,0.22469799
2020-04-26 03:00:00,2.0512412,0.26414815,0.16332002
2020-04-26 06:00:00,1.7763945,0.20035626,0.1375257
2020-04-26 09:00:00,1.6198826,0.21755949,0.09250247
2020-04-26 12:00:00,1.6643275,0.2444626,0.07674314
2020-04-26 15:00:00,1.621774,0.24842846,0.070462056
2020-04-26 18:00:00,1.5379149,0.2434847,0.067586444
2020-04-26 21:00:00,1.4940457,0.465313,0.09161316
2020-04-27 00:00:00,1.1997161,1.2084292,0.09612398
2020-04-27 03:00:00,0.84874004,1.4772223,0.08988072
2020-04-27 06:00:00,0.8739707,1.3816881,0.09307689
2020-04-27 09:00:00,0.7890735,0.8960845,0.08469405
2020-04-27 12:00:00,0.7758968,0.91891724,0.08800174
2020-04-27 15:00:00,0.79761636,0.9284622,0.086116485
2020-04-27 18:00:00,0.7780912,0.9412555,0.15349774
2020-04-27 21:00:00,0.70620024,0.95113486,0.11563678
2020-04-28 00:00:00,0.5857639,1.8568141,0.122714445
2020-04-28 03:00:00,0.642776,2.4062798,0.08162804
2020-04-28 06:00:00,0.4709842,1.8019656,0.08778637
2020-04-28 09:00:00,0.14751995,3.1155934,0.022670997
2020-04-28 12:00:00,0.11836834,4.2068815,0.013807946
2020-04-28 15:00:00,0.13819095,3.583812,0.016640235
2020-04-28 18:00:00,0.16018362,3.8602376,0.015110791
2020-04-28 21:00:00,0.20052953,4.1243343,0.013897605
2020-04-29 00:00:00,0.30411676,4.2191353,0.012480552
2020-04-29 03:00:00,0.4481042,5.1280475,0.014824013
2020-04-29 06:00:00,1.2788545,4.0645185,0.027322708
2020-04-29 09:00:00,1.3698181,2.671861,0.03443944
2020-04-29 12:00:00,2.0954747,2.7407005,0.07049509
2020-04-29 15:00:00,2.6491582,1.4119992,0.10959385
2020-04-29 18:00:00,3.0769813,1.1073284,0.11772214
2020-04-29 21:00:00,2.5521615,0.90432155,0.10188702
2020-04-30 00:00:00,2.002262,0.7775852,0.10223536
2020-04-30 03:00:00,1.4730222,1.1145811,0.1179779
2020-04-30 06:00:00,1.1831839,1.3378543,0.18569478
2020-04-30 09:00:00,0.8469609,1.2790796,0.20176828
2020-04-30 12:00:00,0.7483144,0.9134326,0.20246556
2020-04-30 15:00:00,0.7417382,1.2789973,0.19973898
2020-04-30 18:00:00,0.9200632,1.9581035,0.20690027
2020-04-30 21:00:00,0.9563397,2.1297681,0.2123559
2020-05-01 00:00:00,0.8861469,2.0999312,0.19906794
2020-05-01 03:00:00,0.9018401,2.0942712,0.19651231
2020-05-01 06:00:00,0.95601463,1.8791602,0.17445895
2020-05-01 09:00:00,1.064399,1.5304549,0.18629363
2020-05-01 12:00:00,1.0294113,1.4349538,0.1936953
2020-05-01 15:00:00,0.96988887,1.3527026,0.18983324
2020-05-01 18:00:00,0.98169494,1.3545344,0.20256631
2020-05-01 21:00:00,1.1070437,1.4383839,0.26638514
2020-05-02 00:00:00,1.140237,1.2499202,0.32546785
2020-05-02 03:00:00,1.1962149,1.1182503,0.31536978
2020-05-02 06:00:00,1.2429208,1.0605302,0.2674115
2020-05-02 09:00:00,1.3065509,1.2255094,0.23254043
2020-05-02 12:00:00,1.3886622,1.3290482,0.19054747
2020-05-02 15:00:00,1.4518601,1.5942323,0.19427447
2020-05-02 18:00:00,1.5311693,1.2856497,0.1969937
2020-05-02 21:00:00,1.3937491,1.4078026,0.19378905
2020-05-03 00:00:00,1.110516,1.9934506,0.18231775
2020-05-03 03:00:00,0.9033346,2.337315,0.16374037
2020-05-03 06:00:00,0.7478147,3.1129198,0.16006607
2020-05-03 09:00:00,0.6664322,2.635076,0.16868268
2020-05-03 12:00:00,0.57790226,2.3094783,0.17185324
2020-05-03 15:00:00,0.47411525,2.69371,0.16465686
2020-05-03 18:00:00,0.4329403,2.680247,0.1480208
2020-05-03 21:00:00,0.45784664,2.5825353,0.15114273
2020-05-04 00:00:00,0.6910944,2.0595095,0.20156898
2020-05-04 03:00:00,0.84403324,1.970123,0.1696116
2020-05-04 06:00:00,0.9761784,1.8268706,0.15411474
2020-05-04 09:00:00,1.0122665,2.2097735,0.14287648
2020-05-04 12:00:00,1.0209808,2.1137838,0.14560822
2020-05-04 15:00:00,1.113368,1.8731681,0.3629072
2020-05-04 18:00:00,1.1663392,1.1623822,0.9040511
2020-05-04 21:00:00,1.1933259,1.0946662,1.006753
2020-05-05 00:00:00,1.4692749,0.89719474,1.1708422
2020-05-05 03:00:00,1.6521039,0.7486623,1.6060057
2020-05-05 06:00:00,1.8576845,0.68883353,1.8484819
2020-05-05 09:00:00,1.5619427,0.58585435,1.3424785
2020-05-05 12:00:00,1.5512111,0.5950212,1.4907677
2020-05-05 15:00:00,1.5592908,0.51756346,1.7790887
2020-05-05 18:00:00,1.5568811,0.42084205,1.8613951
